,ds,y,unique_id
99,2021-01-03 01:30:00,-0.36125333333333326,NSW1
100,2021-01-03 02:00:00,-0.37002666666666667,NSW1
101,2021-01-03 02:30:00,-0.3647333333333333,NSW1
102,2021-01-03 03:00:00,-0.36865333333333333,NSW1
103,2021-01-03 03:30:00,-0.36517333333333335,NSW1
104,2021-01-03 04:00:00,-0.36684,NSW1
105,2021-01-03 04:30:00,-0.39782,NSW1
106,2021-01-03 05:00:00,0.21104216666666664,NSW1
107,2021-01-03 05:30:00,35.47196416666666,NSW1
108,2021-01-03 06:00:00,189.05204733333335,NSW1
109,2021-01-03 06:30:00,278.0660635,NSW1
110,2021-01-03 07:00:00,424.34359416666666,NSW1
111,2021-01-03 07:30:00,520.183245,NSW1
112,2021-01-03 08:00:00,515.2119125,NSW1
113,2021-01-03 08:30:00,602.265448,NSW1
114,2021-01-03 09:00:00,630.8622975,NSW1
115,2021-01-03 09:30:00,701.2543033333333,NSW1
116,2021-01-03 10:00:00,725.0575731666667,NSW1
117,2021-01-03 10:30:00,833.9645583333332,NSW1
118,2021-01-03 11:00:00,898.5353918333334,NSW1
119,2021-01-03 11:30:00,900.295673,NSW1
120,2021-01-03 12:00:00,929.697,NSW1
121,2021-01-03 12:30:00,940.2722765,NSW1
122,2021-01-03 13:00:00,903.6068515000001,NSW1
123,2021-01-03 13:30:00,968.3500909999999,NSW1
124,2021-01-03 14:00:00,973.3219053333333,NSW1
125,2021-01-03 14:30:00,900.1344545000001,NSW1
126,2021-01-03 15:00:00,793.317756,NSW1
127,2021-01-03 15:30:00,794.9532086666667,NSW1
128,2021-01-03 16:00:00,712.8018591666668,NSW1
129,2021-01-03 16:30:00,632.0745368333334,NSW1
130,2021-01-03 17:00:00,635.3187816666667,NSW1
131,2021-01-03 17:30:00,450.82604799999996,NSW1
132,2021-01-03 18:00:00,327.8901016666667,NSW1
133,2021-01-03 18:30:00,155.6757125,NSW1
134,2021-01-03 19:00:00,35.302914,NSW1
135,2021-01-03 19:30:00,0.12661266666666668,NSW1
136,2021-01-03 20:00:00,-0.37198666666666663,NSW1
137,2021-01-03 20:30:00,-0.3685066666666666,NSW1
138,2021-01-03 21:00:00,-0.3650266666666666,NSW1
139,2021-01-03 21:30:00,-0.37032,NSW1
140,2021-01-03 22:00:00,-0.3666933333333333,NSW1
141,2021-01-03 22:30:00,-0.37198666666666663,NSW1
142,2021-01-03 23:00:00,-0.3685066666666666,NSW1
143,2021-01-03 23:30:00,-0.3685066666666666,NSW1
144,2021-01-04 00:00:00,-0.3666933333333333,NSW1
145,2021-01-04 00:30:00,-0.37198666666666663,NSW1
146,2021-01-04 01:00:00,-0.3577733333333333,NSW1
147,2021-01-04 01:30:00,-0.35958666666666667,NSW1
148,2021-01-04 02:00:00,-0.36306666666666665,NSW1
149,2021-01-04 02:30:00,-0.35944,NSW1
150,2021-01-04 03:00:00,-0.3972333333333333,NSW1
151,2021-01-04 03:30:00,-0.36488000000000004,NSW1
152,2021-01-04 04:00:00,-0.3597333333333333,NSW1
153,2021-01-04 04:30:00,-0.3666933333333333,NSW1
154,2021-01-04 05:00:00,0.19209383333333338,NSW1
155,2021-01-04 05:30:00,16.780541833333334,NSW1
156,2021-01-04 06:00:00,63.61614233333333,NSW1
157,2021-01-04 06:30:00,106.998754,NSW1
158,2021-01-04 07:00:00,159.22660249999998,NSW1
159,2021-01-04 07:30:00,214.05197766666666,NSW1
160,2021-01-04 08:00:00,295.7086433333333,NSW1
161,2021-01-04 08:30:00,464.4993748333333,NSW1
162,2021-01-04 09:00:00,417.9799333333333,NSW1
163,2021-01-04 09:30:00,394.61438283333337,NSW1
164,2021-01-04 10:00:00,449.72409383333337,NSW1
165,2021-01-04 10:30:00,510.4363871666667,NSW1
166,2021-01-04 11:00:00,652.5629574999999,NSW1
167,2021-01-04 11:30:00,675.5540741666666,NSW1
168,2021-01-04 12:00:00,648.109974,NSW1
169,2021-01-04 12:30:00,692.5105403333333,NSW1
170,2021-01-04 13:00:00,686.16539,NSW1
171,2021-01-04 13:30:00,603.5698466666666,NSW1
172,2021-01-04 14:00:00,714.3056483333334,NSW1
173,2021-01-04 14:30:00,647.379381,NSW1
174,2021-01-04 15:00:00,604.9395774999999,NSW1
175,2021-01-04 15:30:00,621.2003065,NSW1
176,2021-01-04 16:00:00,683.0017523333332,NSW1
177,2021-01-04 16:30:00,590.9167006666667,NSW1
178,2021-01-04 17:00:00,544.9720981666667,NSW1
179,2021-01-04 17:30:00,450.1126013333333,NSW1
180,2021-01-04 18:00:00,375.5588545,NSW1
181,2021-01-04 18:30:00,167.539171,NSW1
182,2021-01-04 19:00:00,34.41374366666667,NSW1
183,2021-01-04 19:30:00,0.30389383333333336,NSW1
184,2021-01-04 20:00:00,-0.3577733333333333,NSW1
185,2021-01-04 20:30:00,-0.32467999999999997,NSW1
186,2021-01-04 21:00:00,-0.3615466666666666,NSW1
187,2021-01-04 21:30:00,-0.368345,NSW1
188,2021-01-04 22:00:00,-0.394155,NSW1
189,2021-01-04 22:30:00,-0.39363,NSW1
190,2021-01-04 23:00:00,-0.36289,NSW1
191,2021-01-04 23:30:00,-0.4222033333333333,NSW1
192,2021-01-05 00:00:00,-0.36321333333333333,NSW1
193,2021-01-05 00:30:00,-0.39301333333333327,NSW1
194,2021-01-05 01:00:00,-0.36125333333333326,NSW1
195,2021-01-05 01:30:00,-0.3877733333333333,NSW1
196,2021-01-05 02:00:00,-0.41514999999999996,NSW1
197,2021-01-05 02:30:00,-0.4159833333333333,NSW1
198,2021-01-05 03:00:00,-0.36321333333333333,NSW1
199,2021-01-05 03:30:00,-0.3919633333333333,NSW1
200,2021-01-05 04:00:00,-0.36684,NSW1
201,2021-01-05 04:30:00,-0.3614,NSW1
202,2021-01-05 05:00:00,1.6902018333333333,NSW1
203,2021-01-05 05:30:00,66.9096935,NSW1
204,2021-01-05 06:00:00,272.44782849999996,NSW1
205,2021-01-05 06:30:00,521.6905056666666,NSW1
206,2021-01-05 07:00:00,765.4062563333333,NSW1
207,2021-01-05 07:30:00,884.9619601666667,NSW1
208,2021-01-05 08:00:00,944.3922686666666,NSW1
209,2021-01-05 08:30:00,960.1818141666666,NSW1
210,2021-01-05 09:00:00,977.8608526666667,NSW1
211,2021-01-05 09:30:00,976.312626,NSW1
212,2021-01-05 10:00:00,973.3487461666667,NSW1
213,2021-01-05 10:30:00,921.7354856666667,NSW1
214,2021-01-05 11:00:00,912.1329365,NSW1
215,2021-01-05 11:30:00,983.8800758333333,NSW1
216,2021-01-05 12:00:00,952.2031284999999,NSW1
217,2021-01-05 12:30:00,963.5220623333333,NSW1
218,2021-01-05 13:00:00,918.1442345,NSW1
219,2021-01-05 13:30:00,872.5667568333333,NSW1
220,2021-01-05 14:00:00,905.464537,NSW1
221,2021-01-05 14:30:00,903.7441279999999,NSW1
222,2021-01-05 15:00:00,945.5478575000001,NSW1
223,2021-01-05 15:30:00,897.4073831666666,NSW1
224,2021-01-05 16:00:00,899.7088393333333,NSW1
225,2021-01-05 16:30:00,787.5372488333333,NSW1
